chainage;advance;ring;easting;northing;tunnel_elev;surface_elev;soil_base_elev;soil_depth;lon;lat;tunnel_dir
5002.61;2682;2695;115250.60;1216309.05;16.69;94.30;90.36;4.13;10.772785936073;59.941504709985;255.07
5004.41;2683;2696;115248.96;1216308.61;16.70;94.50;90.24;4.27;10.772756586946;59.941500717639;254.98
5006.21;2684;2697;115247.13;1216308.11;16.70;94.62;90.10;4.42;10.772723800438;59.941496228855;254.88
5008.01;2685;2698;115245.39;1216307.64;16.71;94.53;89.91;4.62;10.772692753177;59.941491949336;254.78
5009.81;2686;2699;115243.66;1216307.17;16.71;94.55;89.82;4.71;10.772661720216;59.941487643546;254.69
5011.61;2687;2700;115241.92;1216306.69;16.72;94.53;89.64;4.90;10.772630699767;59.941483312390;254.60
5013.41;2688;2701;115240.28;1216306.23;16.72;94.50;89.45;5.10;10.772601416778;59.941479198653;254.51
5015.21;2689;2702;115238.45;1216305.72;16.73;94.52;89.28;5.27;10.772568703558;59.941474573983;254.41
5017.01;2690;2703;115236.72;1216305.24;16.74;94.53;89.18;5.35;10.772537726009;59.941470165824;254.32
5018.81;2691;2704;115234.99;1216304.75;16.74;94.49;88.97;5.56;10.772506764549;59.941465731395;254.22
5020.61;2692;2705;115233.26;1216304.26;16.75;94.47;88.74;5.80;10.772475815601;59.941461271600;254.13
5022.41;2693;2706;115231.62;1216303.79;16.75;94.51;88.51;6.03;10.772446598750;59.941457037377;254.04
5024.21;2694;2707;115229.80;1216303.26;16.76;93.59;88.39;5.91;10.772413960605;59.941452276820;253.94
5026.01;2695;2708;115228.07;1216302.76;16.76;93.10;88.16;5.13;10.772383056344;59.941447740022;253.85
5027.81;2696;2709;115226.34;1216302.26;16.77;92.07;87.92;4.31;10.772352166384;59.941443177860;253.75
5029.61;2697;2710;115224.61;1216301.75;16.77;91.10;87.67;3.82;10.772321290724;59.941438590331;253.66
5031.41;2698;2711;115222.98;1216301.27;16.78;91.01;87.54;3.46;10.772292145373;59.941434234716;253.57
5033.21;2699;2712;115221.16;1216300.73;16.78;90.85;87.30;3.70;10.772259584091;59.941429339179;253.48
5035.01;2700;2713;115219.43;1216300.22;16.79;90.86;87.09;3.90;10.772228754906;59.941424673742;253.37
5036.81;2701;2714;115217.71;1216299.70;16.79;90.78;86.92;4.02;10.772197938234;59.941419983846;253.29
5038.61;2702;2715;115215.99;1216299.18;16.80;90.68;86.85;4.05;10.772167139436;59.941415268584;253.19
5040.41;2703;2716;115214.36;1216298.68;16.80;90.70;86.68;4.18;10.772138063799;59.941410791577;253.10
5042.21;2704;2717;115212.54;1216298.13;16.81;90.73;86.49;4.31;10.772105582954;59.941405761059;253.01
5044.01;2705;2718;115210.82;1216297.60;16.81;90.74;86.39;4.36;10.772074828845;59.941400969701;252.91
5045.81;2706;2719;115209.10;1216297.07;16.82;90.75;86.21;4.51;10.772044089035;59.941396153883;252.82
5047.61;2707;2720;115207.38;1216296.53;16.83;90.71;86.02;4.68;10.772013363526;59.941391316324;252.74
5049.41;2708;2721;115205.76;1216296.03;16.83;90.59;86.00;4.68;10.771984355814;59.941386726984;252.66
5051.21;2709;2722;115203.95;1216295.46;16.84;90.76;86.00;4.67;10.771951950045;59.941381575074;252.58
5053.01;2710;2723;115202.23;1216294.92;16.84;90.86;85.97;4.69;10.771921263861;59.941376673195;252.51
5054.81;2711;2724;115200.52;1216294.37;16.85;90.88;85.87;4.78;10.771890588402;59.941371752292;252.44
5056.61;2712;2725;115198.80;1216293.83;16.85;90.90;85.76;4.87;10.771859925455;59.941366812364;252.37
5058.41;2713;2726;115197.18;1216293.31;16.86;90.93;85.70;4.91;10.771830974943;59.941362131527;252.31
5060.21;2714;2727;115195.37;1216292.73;16.86;90.92;85.72;4.88;10.771798629950;59.941356882685;252.24
5062.01;2715;2728;115193.66;1216292.18;16.87;90.92;85.78;4.81;10.771767997391;59.941351893839;252.19
5063.81;2716;2729;115191.94;1216291.63;16.87;90.88;85.81;4.77;10.771737375557;59.941346890498;252.13
5065.61;2717;2730;115190.23;1216291.08;16.88;90.84;85.88;4.69;10.771706760873;59.941341872662;252.08
5067.41;2718;2731;115188.61;1216290.55;16.88;90.82;86.12;4.44;10.771677855049;59.941337122976;252.04
5069.21;2719;2732;115186.81;1216289.96;16.89;90.76;86.36;4.19;10.771645556531;59.941331800755;251.99
5071.01;2720;2733;115185.10;1216289.41;16.89;90.70;86.38;4.16;10.771614965085;59.941326747589;251.95
5072.81;2721;2734;115183.39;1216288.85;16.90;90.64;86.39;4.14;10.771584380789;59.941321684458;251.91
5074.61;2722;2735;115181.67;1216288.29;16.90;90.59;86.42;4.10;10.771553801855;59.941316612268;251.88
5076.41;2723;2736;115180.06;1216287.76;16.91;90.57;86.42;4.09;10.771524928206;59.941311814568;251.85
5078.21;2724;2737;115178.25;1216287.16;16.92;90.54;86.39;4.11;10.771492660075;59.941306443428;251.82
5080.01;2725;2738;115176.54;1216286.60;16.92;90.47;85.97;4.53;10.771462095442;59.941301349496;251.80
5081.81;2726;2739;115174.83;1216286.04;16.93;90.40;85.06;5.42;10.771431534383;59.941296249223;251.77
5083.61;2727;2740;115173.12;1216285.48;16.93;90.39;84.61;5.83;10.771400976900;59.941291144420;251.76
5085.41;2728;2741;115171.51;1216284.94;16.94;90.26;83.63;6.76;10.771372119339;59.941286320449;251.75
5087.21;2729;2742;115169.71;1216284.35;16.94;90.19;82.69;7.65;10.771339867296;59.941280925755;251.73
5089.01;2730;2743;115168.00;1216283.78;16.95;90.16;82.18;8.11;10.771309315175;59.941275812799;251.73
5090.81;2731;2744;115166.29;1216283.22;16.95;90.16;81.38;8.88;10.771278763054;59.941270698937;251.72
5092.61;2732;2745;115164.58;1216282.65;16.96;90.18;80.69;9.53;10.771248212720;59.941265584169;251.72
5094.41;2733;2746;115162.96;1216282.12;16.96;90.13;80.13;10.05;10.771219356946;59.941260754763;251.72
5096.21;2734;2747;115161.16;1216281.53;16.97;90.17;80.08;10.06;10.771187108479;59.941255356445;251.72
5098.01;2735;2748;115159.45;1216280.96;16.97;90.16;79.97;10.14;10.771156556358;59.941250242583;251.72
5099.81;2736;2749;115157.74;1216280.40;16.98;90.13;79.87;10.20;10.771126006024;59.941245127815;251.72
5101.61;2737;2750;115156.03;1216279.83;16.98;90.09;79.86;10.18;10.771095453903;59.941240013954;251.72
5103.41;2738;2751;115154.42;1216279.30;16.99;90.07;80.23;9.77;10.771066599917;59.941235184547;251.72
5105.21;2739;2752;115152.61;1216278.70;16.99;90.07;80.57;9.43;10.771034349661;59.941229786230;251.72
5107.01;2740;2753;115150.91;1216278.14;17.00;90.04;80.75;9.25;10.771003797541;59.941224671462;251.72
5108.81;2741;2754;115149.20;1216277.57;17.01;89.98;81.18;8.82;10.770973247207;59.941219557600;251.72
5110.61;2742;2755;115147.49;1216277.01;17.01;89.96;81.79;8.22;10.770942695086;59.941214443738;251.72
5112.41;2743;2756;115145.87;1216276.48;17.02;89.98;82.11;7.89;10.770913841100;59.941209613426;251.72
5114.21;2744;2757;115144.07;1216275.88;17.02;90.06;82.25;7.76;10.770881590844;59.941204216014;251.73
5116.01;2745;2758;115142.36;1216275.32;17.03;90.01;82.51;7.49;10.770851040511;59.941199101246;251.72
5117.81;2746;2759;115140.65;1216274.75;17.03;89.96;82.77;7.23;10.770820488390;59.941193987384;251.72
5119.61;2747;2760;115138.94;1216274.19;17.04;89.93;82.97;7.03;10.770789936269;59.941188873522;251.72
5121.41;2748;2761;115137.33;1216273.65;17.04;89.90;83.07;6.93;10.770761082283;59.941184043210;251.72
5123.21;2749;2762;115135.52;1216273.06;17.05;89.94;83.22;6.78;10.770728833815;59.941178644892;251.72
5125.01;2750;2763;115133.81;1216272.49;17.05;90.09;83.30;6.70;10.770698281694;59.941173531030;251.72
5126.81;2751;2764;115132.10;1216271.93;17.06;90.11;83.27;6.71;10.770667729573;59.941168417168;251.72
5128.61;2752;2765;115130.40;1216271.36;17.06;90.19;83.23;6.75;10.770637177452;59.941163303307;251.72
5130.41;2753;2766;115128.78;1216270.83;17.07;90.10;83.18;6.80;10.770608323466;59.941158472994;251.72
5132.21;2754;2767;115126.98;1216270.23;17.07;90.09;83.16;6.82;10.770576074998;59.941153074677;251.72
5134.01;2755;2768;115125.27;1216269.67;17.08;90.05;82.98;7.00;10.770545522877;59.941147960815;251.72
5135.81;2756;2769;115123.56;1216269.11;17.08;90.01;82.78;7.20;10.770514970756;59.941142846953;251.72
5137.61;2757;2770;115121.85;1216268.54;17.09;89.98;82.58;7.38;10.770484418635;59.941137732185;251.72
5139.41;2758;2771;115120.24;1216268.01;17.09;89.95;82.48;7.46;10.770455566436;59.941132900967;251.72
5141.21;2759;2772;115118.43;1216267.41;17.10;89.98;82.27;7.65;10.770423321543;59.941127496308;251.70
5143.01;2760;2773;115116.72;1216266.85;17.11;89.85;82.02;7.87;10.770392780147;59.941122367045;251.67
5144.81;2761;2774;115115.01;1216266.28;17.11;89.80;81.89;7.97;10.770362245901;59.941117226006;251.62
5146.61;2762;2775;115113.31;1216265.71;17.12;89.77;81.63;8.20;10.770331720593;59.941112071378;251.57
5148.41;2763;2776;115111.69;1216265.17;17.12;89.71;81.37;8.45;10.770302902357;59.941107185806;251.50
5150.21;2764;2777;115109.89;1216264.56;17.13;89.82;81.10;8.68;10.770270707514;59.941101704144;251.43
5152.01;2765;2778;115108.19;1216263.99;17.13;89.93;80.98;8.78;10.770240225106;59.941096485197;251.33
5153.81;2766;2779;115106.48;1216263.41;17.14;89.96;80.69;9.04;10.770209762361;59.941091237260;251.23
5155.61;2767;2780;115104.78;1216262.83;17.14;89.95;80.41;9.30;10.770179319278;59.941085959428;251.12
5157.41;2768;2781;115103.17;1216262.27;17.15;89.94;80.26;9.43;10.770150588630;59.941080943405;250.99
5159.21;2769;2782;115101.38;1216261.65;17.15;89.94;79.99;9.69;10.770118504613;59.941075297774;250.85
5161.01;2770;2783;115099.68;1216261.05;17.16;89.93;79.69;9.96;10.770088140181;59.941069906703;250.69
5162.81;2771;2784;115097.98;1216260.45;17.16;89.93;79.41;10.22;10.770057804348;59.941064470337;250.53
5164.61;2772;2785;115096.29;1216259.85;17.17;89.93;79.26;10.35;10.770027502479;59.941058987770;250.35
5166.41;2773;2786;115094.69;1216259.27;17.17;89.94;78.97;10.62;10.769998916619;59.941053764293;250.17
5168.21;2774;2787;115092.90;1216258.62;17.18;89.93;78.65;10.92;10.769967007778;59.941047869537;249.97
5170.01;2775;2788;115091.21;1216258.00;17.18;89.78;78.47;11.08;10.769936822097;59.941042225717;249.75
5171.81;2776;2789;115089.53;1216257.37;17.19;89.64;78.12;11.41;10.769906681103;59.941036520296;249.52
5173.61;2777;2790;115087.84;1216256.73;17.20;89.60;77.75;11.76;10.769876584797;59.941030753273;249.29
5175.41;2778;2791;115086.26;1216256.12;17.20;89.47;77.63;11.84;10.769848206288;59.941025246246;249.05
5177.21;2779;2792;115084.49;1216255.44;17.21;89.36;77.37;12.00;10.769816545911;59.941019018115;248.79
5179.01;2780;2793;115082.81;1216254.78;17.21;89.26;77.13;12.14;10.769786610481;59.941013041827;248.50
5180.81;2781;2794;115081.14;1216254.11;17.22;89.20;76.88;12.29;10.769756734039;59.941006988536;248.21
5182.61;2782;2795;115079.47;1216253.43;17.22;89.07;76.75;12.32;10.769726920160;59.941000858243;247.92
5184.41;2783;2796;115077.90;1216252.78;17.23;88.95;76.43;12.57;10.769698820503;59.940994994288;247.62
5186.21;2784;2797;115076.15;1216252.05;17.23;88.92;76.12;12.89;10.769667489027;59.940988351250;247.30
5188.01;2785;2798;115074.49;1216251.35;17.24;88.87;75.97;13.03;10.769637864624;59.940981988138;247.03
5189.81;2786;2799;115072.83;1216250.65;17.24;88.80;75.65;13.35;10.769608243796;59.940975621402;247.02
5191.61;2787;2800;115071.18;1216249.94;17.25;88.77;75.33;13.67;10.769578622968;59.940969253761;247.01
5193.41;2788;2801;115069.61;1216249.28;17.25;88.75;75.18;13.82;10.769550648436;59.940963240330;247.02
5195.21;2789;2802;115067.86;1216248.54;17.26;88.81;74.86;13.84;10.769519383099;59.940956519384;247.02
5197.01;2790;2803;115066.20;1216247.83;17.26;88.43;74.71;13.38;10.769489762270;59.940950151743;247.01
5198.81;2791;2804;115064.55;1216247.13;17.27;88.10;74.65;12.84;10.769460141442;59.940943785007;247.02
5200.61;2792;2805;115062.89;1216246.43;17.27;87.25;74.52;12.37;10.769430520614;59.940937417366;247.01
5202.41;2793;2806;115061.33;1216245.77;17.28;86.59;74.38;11.91;10.769402544295;59.940931403935;247.02
5204.21;2794;2807;115059.58;1216245.02;17.29;86.04;74.32;11.29;10.769371278958;59.940924682989;247.02
5206.01;2795;2808;115057.92;1216244.32;17.29;85.17;74.18;11.16;10.769341658129;59.940918315348;247.01
5207.81;2796;2809;115056.26;1216243.62;17.30;84.89;74.05;11.31;10.769312037301;59.940911948612;247.02
5209.61;2797;2810;115054.60;1216242.91;17.30;84.97;73.98;11.19;10.769282416473;59.940905580971;247.01
5211.41;2798;2811;115053.04;1216242.25;17.31;83.47;73.92;10.97;10.769254441942;59.940899567540;247.02
5213.21;2799;2812;115051.29;1216241.51;17.31;81.05;73.98;10.62;10.769223174817;59.940892846594;247.02
5215.01;2800;2813;115049.63;1216240.81;17.32;80.87;74.02;10.31;10.769193553988;59.940886478952;247.01
5216.81;2801;2814;115047.98;1216240.10;17.32;80.87;74.08;10.08;10.769163933160;59.940880112217;247.02
5218.61;2802;2815;115046.32;1216239.40;17.33;80.89;74.14;9.79;10.769134312332;59.940873744576;247.01
5220.41;2803;2816;115044.75;1216238.74;17.33;80.87;74.17;9.52;10.769106337800;59.940867731145;247.02
5222.21;2804;2817;115043.01;1216237.99;17.34;80.87;74.23;9.22;10.769075070676;59.940861010199;247.02
5224.01;2805;2818;115041.35;1216237.29;17.34;80.87;74.44;8.76;10.769045449847;59.940854642557;247.01
5225.81;2806;2819;115039.69;1216236.59;17.35;80.84;74.56;8.40;10.769015830807;59.940848275822;247.02
5227.61;2807;2820;115038.03;1216235.89;17.35;80.96;74.78;7.93;10.768986209978;59.940841908180;247.01
5229.41;2808;2821;115036.47;1216235.22;17.36;81.70;75.02;7.49;10.768958233659;59.940835894750;247.02
5231.21;2809;2822;115034.72;1216234.48;17.36;82.43;75.14;7.39;10.768926968322;59.940829173804;247.02
5233.01;2810;2823;115033.06;1216233.78;17.37;82.52;75.36;7.22;10.768897347494;59.940822807068;247.02
5234.81;2811;2824;115031.41;1216233.07;17.38;82.57;75.60;7.11;10.768867726666;59.940816439427;247.01
5236.61;2812;2825;115029.75;1216232.37;17.38;82.72;75.71;7.13;10.768838105837;59.940810071785;247.01
5238.41;2813;2826;115028.18;1216231.71;17.39;82.89;75.94;7.19;10.768810131306;59.940804058355;247.02
5240.21;2814;2827;115026.43;1216230.97;17.39;83.83;76.20;7.78;10.768778864181;59.940797337408;247.02
5242.01;2815;2828;115024.78;1216230.26;17.40;84.12;76.35;7.85;10.768749243353;59.940790969767;247.01
5243.81;2816;2829;115023.12;1216229.56;17.40;84.45;76.66;7.82;10.768719622525;59.940784603032;247.02
5245.61;2817;2830;115021.46;1216228.86;17.41;84.77;76.95;7.63;10.768690001696;59.940778235390;247.01
5247.41;2818;2831;115019.90;1216228.19;17.41;84.81;77.11;7.51;10.768662027165;59.940772221960;247.02
5249.21;2819;2832;115018.15;1216227.45;17.42;84.86;77.41;7.25;10.768630760040;59.940765501013;247.02
5251.01;2820;2833;115016.49;1216226.75;17.42;84.87;77.57;7.13;10.768601139212;59.940759134278;247.02
5252.81;2821;2834;115014.83;1216226.05;17.43;84.88;77.87;6.86;10.768571518383;59.940752766636;247.01
5254.61;2822;2835;115013.18;1216225.34;17.43;84.95;78.13;6.61;10.768541897555;59.940746398995;247.01
5256.41;2823;2836;115011.61;1216224.68;17.44;85.03;78.37;6.52;10.768513923024;59.940740385564;247.02
5258.21;2824;2837;115009.86;1216223.94;17.44;85.08;78.50;6.50;10.768482657686;59.940733664618;247.02
5260.01;2825;2838;115008.21;1216223.23;17.45;85.12;78.74;6.34;10.768453036858;59.940727297883;247.02
5261.81;2826;2839;115006.55;1216222.53;17.45;85.18;78.95;6.22;10.768423416030;59.940720930241;247.01
5263.61;2827;2840;115004.89;1216221.83;17.46;85.26;79.04;6.21;10.768393795202;59.940714562600;247.01
5265.41;2828;2841;115003.33;1216221.17;17.46;85.31;79.24;6.10;10.768365818883;59.940708549169;247.02
5267.21;2829;2842;115001.58;1216220.42;17.47;85.40;79.33;6.08;10.768334553545;59.940701828223;247.02
5269.01;2830;2843;114999.92;1216219.72;17.48;85.52;79.48;6.02;10.768304932717;59.940695461488;247.02
5270.81;2831;2844;114998.26;1216219.02;17.48;85.56;79.56;6.02;10.768275311889;59.940689093846;247.01
5272.61;2832;2845;114996.61;1216218.31;17.49;85.68;79.60;6.03;10.768245691061;59.940682726205;247.01
5274.41;2833;2846;114995.04;1216217.65;17.49;85.77;79.73;5.95;10.768217716529;59.940676712774;247.02
5276.21;2834;2847;114993.29;1216216.91;17.50;85.79;79.64;6.09;10.768186449404;59.940669991828;247.02
5278.01;2835;2848;114991.64;1216216.21;17.50;85.92;79.59;6.16;10.768156828576;59.940663625092;247.02
5279.81;2836;2849;114989.98;1216215.50;17.51;85.95;79.49;6.24;10.768127207748;59.940657257451;247.01
5281.61;2837;2850;114988.32;1216214.80;17.51;86.00;79.50;6.21;10.768097586920;59.940650889810;247.01
5283.41;2838;2851;114986.76;1216214.14;17.52;85.94;79.50;6.23;10.768069612388;59.940644876379;247.02
5285.21;2839;2852;114985.01;1216213.39;17.52;86.02;79.56;6.22;10.768038345263;59.940638155433;247.02
5287.01;2840;2853;114983.35;1216212.69;17.53;86.20;79.62;6.21;10.768008726223;59.940631788697;247.02
5288.81;2841;2854;114981.69;1216211.99;17.53;86.21;79.65;6.23;10.767979105394;59.940625421056;247.01
5290.61;2842;2855;114980.04;1216211.29;17.54;86.31;79.75;6.18;10.767949484566;59.940619054320;247.02
5292.41;2843;2856;114978.47;1216210.62;17.54;86.37;79.88;6.10;10.767921508247;59.940613039984;247.01
5294.21;2844;2857;114976.72;1216209.88;17.55;86.38;79.91;6.12;10.767890242910;59.940606319038;247.02
5296.01;2845;2858;114975.06;1216209.18;17.55;86.44;79.83;6.23;10.767860622081;59.940599952302;247.02
5297.81;2846;2859;114973.41;1216208.47;17.56;86.49;79.75;6.35;10.767831001253;59.940593584661;247.01
5299.61;2847;2860;114971.75;1216207.77;17.57;86.55;79.71;6.43;10.767801380425;59.940587217925;247.02
5301.41;2848;2861;114970.19;1216207.11;17.57;86.55;79.69;6.50;10.767773405894;59.940581203589;247.01
5303.21;2849;2862;114968.44;1216206.37;17.58;86.60;79.68;6.55;10.767742138769;59.940574482642;247.02
5305.01;2850;2863;114966.78;1216205.66;17.58;86.62;79.68;6.57;10.767712517940;59.940568115907;247.02
5306.81;2851;2864;114965.12;1216204.96;17.59;86.62;79.84;6.43;10.767682897112;59.940561748266;247.01
5308.61;2852;2865;114963.46;1216204.26;17.59;86.70;80.01;6.29;10.767653276284;59.940555381530;247.02
5310.41;2853;2866;114961.90;1216203.59;17.60;86.76;80.10;6.22;10.767625301752;59.940549368100;247.02
5312.21;2854;2867;114960.15;1216202.85;17.60;86.80;80.06;6.26;10.767594034628;59.940542646247;247.01
5314.01;2855;2868;114958.49;1216202.15;17.61;86.83;80.04;6.27;10.767564413799;59.940536279512;247.02
5315.81;2856;2869;114956.84;1216201.45;17.61;86.55;80.02;6.30;10.767534792971;59.940529911870;247.01
5317.61;2857;2870;114955.18;1216200.74;17.62;86.50;80.11;6.20;10.767505173930;59.940523545135;247.02
5319.41;2858;2871;114953.61;1216200.08;17.62;86.41;80.21;6.13;10.767477197611;59.940517531704;247.02
5321.21;2859;2872;114951.86;1216199.34;17.63;86.41;80.25;6.14;10.767445932274;59.940510809852;247.01
5323.01;2860;2873;114950.21;1216198.63;17.63;86.44;80.26;6.21;10.767416311446;59.940504443117;247.02
5324.81;2861;2874;114948.55;1216197.93;17.64;86.41;80.27;6.26;10.767386690618;59.940498075475;247.01
5326.61;2862;2875;114946.89;1216197.23;17.64;86.54;80.27;6.37;10.767357069789;59.940491708740;247.02
5328.41;2863;2876;114945.33;1216196.57;17.65;86.61;80.29;6.47;10.767329095258;59.940485695309;247.02
5330.21;2864;2877;114943.58;1216195.82;17.66;86.60;80.34;6.56;10.767297828133;59.940478974363;247.02
5332.01;2865;2878;114941.92;1216195.12;17.66;86.82;80.43;6.56;10.767268207305;59.940472606722;247.01
5333.81;2866;2879;114940.27;1216194.42;17.67;86.82;80.52;6.44;10.767238586477;59.940466239080;247.01
5335.61;2867;2880;114938.61;1216193.71;17.67;86.75;80.56;6.38;10.767208965648;59.940459872345;247.02
5337.41;2868;2881;114937.04;1216193.05;17.68;86.76;80.64;6.36;10.767180991117;59.940453858914;247.02
5339.21;2869;2882;114935.29;1216192.31;17.68;86.78;80.73;6.27;10.767149723992;59.940447137968;247.02
5341.01;2870;2883;114933.64;1216191.61;17.69;86.93;80.77;6.05;10.767120103164;59.940440770326;247.01
5342.81;2871;2884;114931.98;1216190.90;17.69;86.98;80.86;5.88;10.767090482336;59.940434402685;247.01
5344.61;2872;2885;114930.32;1216190.20;17.70;87.02;80.94;5.72;10.767060861507;59.940428035950;247.02
5346.41;2873;2886;114928.76;1216189.54;17.70;86.94;80.98;5.60;10.767032886976;59.940422022519;247.02
5348.21;2874;2887;114927.01;1216188.79;17.71;86.89;81.07;5.44;10.767001621638;59.940415301573;247.02
5350.01;2875;2888;114925.35;1216188.09;17.71;86.78;81.16;5.28;10.766972000810;59.940408933931;247.01
5351.81;2876;2889;114923.69;1216187.39;17.72;86.57;81.20;5.22;10.766942379982;59.940402566290;247.01
