date;manometer_id;pressure_bar;chainage_m;pressure_elev;dist_tbm;;;;;;;;
2025-10-29;Sensor 29;9.9142;1267.61;101.7487;8004.34;;;;;;;;
2025-10-29;Sensor 133;4.7178;6361.61;67.8672;2910.34;;;;;;;;
2025-10-29;Sensor 72;10.3747;3870.41;117.0502;5401.54;;;;;;;;
2025-10-29;Sensor 73;9.881;3874.01;112.1279;5397.94;;;;;;;;
2025-10-29;Sensor 210;1.8043;8802.41;45.8952;469.54;;;;;;;;
2025-10-29;Sensor 211;1.8062;8809.61;45.9353;462.34;;;;;;;;
2025-10-29;Sensor 17;21.5257;1872.41;220.3492;7399.54;;;;;;;;
2025-10-29;Sensor 35;10.6668;2412.41;113.9794;6859.54;;;;;;;;
2025-10-29;Sensor 108;0.8358;5184.41;25.5904;4087.54;;;;;;;;
2025-10-29;Sensor 109;5.8214;5191.61;75.4673;4080.34;;;;;;;;
2025-10-29;Sensor 7;9.3305;418.01;92.4202;8853.94;;;;;;;;
2025-10-29;Sensor 10;9.3286;461.21;92.5788;8810.74;;;;;;;;
2025-10-29;Sensor 9;9.5945;454.01;95.2082;8817.94;;;;;;;;
2025-10-29;Sensor 122;4.39;5677.61;62.5805;3594.34;;;;;;;;
2025-10-29;Sensor 102;6.7235;5065.61;84.1183;4206.34;;;;;;;;
2025-10-29;Sensor 111;4.9549;5234.81;66.9294;4037.14;;;;;;;;
2025-10-29;Sensor 64;11.1842;3586.01;123.9764;5685.94;;;;;;;;
2025-10-29;Sensor 63;16.6596;3578.81;178.7008;5693.14;;;;;;;;
2025-10-29;Sensor 154;4.8429;6494.81;69.5097;2777.14;;;;;;;;
2025-10-29;Sensor 153;7.804;6487.61;99.0993;2784.34;;;;;;;;
2025-10-29;Sensor 22;1.4521;2066.81;20.4121;7205.14;;;;;;;;
2025-10-29;Sensor 194;5.1851;8060.81;77.5253;1211.14;;;;;;;;
2025-10-29;Sensor 193;5.1101;8053.61;76.7542;1218.34;;;;;;;;
2025-10-29;Sensor 93;8.3783;4439.21;98.827;4832.74;;;;;;;;
2025-10-29;Sensor 94;8.3814;4446.41;98.8791;4825.54;;;;;;;;
2025-10-29;Sensor 45;8.4696;889.61;85.7493;8382.34;;;;;;;;
2025-10-29;Sensor 43;9.1778;835.61;92.6094;8436.34;;;;;;;;
2025-10-29;Sensor 46;10.9052;896.81;110.1349;8375.14;;;;;;;;
2025-10-29;Sensor 23;4.3693;2153.21;49.9388;7118.74;;;;;;;;
2025-10-29;Sensor 105;6.7848;5116.01;84.8796;4155.94;;;;;;;;
2025-10-29;Sensor 15;10.4147;1804.01;108.9581;7467.94;;;;;;;;
2025-10-29;Sensor 14;10.4116;1721.21;108.5864;7550.74;;;;;;;;
2025-10-29;Sensor 16;10.3052;1811.21;107.8923;7460.74;;;;;;;;
2025-10-29;Sensor 132;4.3825;5553.41;62.1411;3718.54;;;;;;;;
2025-10-29;Sensor 163;4.9737;6685.61;71.3777;2586.34;;;;;;;;
2025-10-29;Sensor 164;4.9518;6692.81;71.1802;2579.14;;;;;;;;
2025-10-29;Sensor 28;9.1309;1030.01;92.9393;8241.94;;;;;;;;
2025-10-29;Sensor 177;6.2168;7369.61;85.8174;1902.34;;;;;;;;
2025-10-29;Sensor 165;4.9368;6826.01;71.4213;2445.94;;;;;;;;
2025-10-29;Sensor 166;4.9962;6833.21;72.0365;2438.74;;;;;;;;
2025-10-29;Sensor 130;3.6023;5886.41;55.317;3385.54;;;;;;;;
2025-10-29;Sensor 129;4.1116;5879.21;60.3889;3392.74;;;;;;;;
2025-10-29;Sensor 42;8.1925;1148.81;84.0435;8123.14;;;;;;;;
2025-10-29;Sensor 54;10.9509;3121.61;119.7345;6150.34;;;;;;;;
2025-10-29;Sensor 53;10.2589;3114.41;112.7853;6157.54;;;;;;;;
2025-10-29;Sensor 184;0.1533;7510.01;25.5951;1761.94;;;;;;;;
2025-10-29;Sensor 186;0;7524.41;24.1043;1747.54;;;;;;;;
2025-10-29;Sensor 172;5.2258;7211.21;75.4426;2060.74;;;;;;;;
2025-10-29;Sensor 171;5.8696;7204.01;81.8594;2067.94;;;;;;;;
2025-10-29;Sensor 212;1.5184;8950.01;43.4696;321.94;;;;;;;;
2025-10-29;Sensor 213;1.173;8957.21;40.0368;314.74;;;;;;;;
2025-10-29;Sensor 31;8.4659;2279.21;91.4226;6992.74;;;;;;;;
2025-10-29;Sensor 32;10.9396;2286.41;116.1896;6985.54;;;;;;;;
2025-10-29;Sensor 67;11.2449;3686.81;124.9976;5585.14;;;;;;;;
2025-10-29;Sensor 116;4.7284;5346.41;64.9922;3925.54;;;;;;;;
2025-10-29;Sensor 196;5.1926;8201.21;78.0126;1070.74;;;;;;;;
2025-10-29;Sensor 167;4.9674;6966.41;72.1397;2305.54;;;;;;;;
2025-10-29;Sensor 96;7.3567;4828.01;89.7528;4443.94;;;;;;;;
2025-10-29;Sensor 174;5.8689;7276.01;82.0639;1995.94;;;;;;;;
2025-10-29;Sensor 173;5.8402;7268.81;81.7557;2003.14;;;;;;;;
2025-10-29;Sensor 81;8.6673;4147.61;101.1149;5124.34;;;;;;;;
2025-10-29;Sensor 82;8.7305;4151.21;101.7621;5120.74;;;;;;;;
2025-10-29;Sensor 161;0.0119;5139.41;17.2193;4132.54;;;;;;;;
2025-10-29;Sensor 37;10.045;1483.61;103.9444;7788.34;;;;;;;;
2025-10-29;Sensor 125;4.9762;6001.61;69.394;3270.34;;;;;;;;
2025-10-29;Sensor 126;4.8692;6008.81;68.3455;3263.14;;;;;;;;
2025-10-29;Sensor 157;8.17;4583.21;97.1669;4688.74;;;;;;;;
2025-10-29;Sensor 87;8.6023;4244.81;100.783;5027.14;;;;;;;;
2025-10-29;Sensor 5;9.3568;326.21;92.306;8945.74;;;;;;;;
2025-10-29;Sensor 60;11.2618;3370.01;123.8647;5901.94;;;;;;;;
2025-10-29;Sensor 195;5.0994;8194.01;77.0595;1077.94;;;;;;;;
2025-10-29;Sensor 179;5.9496;7420.01;83.2937;1851.94;;;;;;;;
2025-10-29;Sensor 170;5.0819;7074.41;73.6018;2197.54;;;;;;;;
2025-10-29;Sensor 169;5.1194;7067.21;73.9557;2204.74;;;;;;;;
2025-10-29;Sensor 178;6.1642;7376.81;85.3129;1895.14;;;;;;;;
2025-10-29;Sensor 8;11.2486;425.21;111.6308;8846.74;;;;;;;;
2025-10-29;Sensor 99;7.2178;4943.21;88.7021;4328.74;;;;;;;;
2025-10-29;Sensor 26;9.1747;702.41;92.031;8569.54;;;;;;;;
2025-10-29;Sensor 25;7.9585;695.21;79.8394;8576.74;;;;;;;;
2025-10-29;Sensor 112;4.8367;5242.01;65.7686;4029.94;;;;;;;;
2025-10-29;Sensor 182;6.0128;7459.61;84.0417;1812.34;;;;;;;;
2025-10-29;Sensor 24;10.8382;2160.41;114.6578;7111.54;;;;;;;;
2025-10-29;Sensor 100;6.7198;4950.41;83.7433;4321.54;;;;;;;;
2025-10-29;Sensor 118;4.39;5450.81;61.9148;3821.14;;;;;;;;
2025-10-29;Sensor 12;0.0163;1597.01;4.1234;7674.94;;;;;;;;
2025-10-29;Sensor 189;5.3791;7810.61;78.7305;1461.34;;;;;;;;
2025-10-29;Sensor 190;5.2671;7817.81;77.6317;1454.14;;;;;;;;
2025-10-29;Sensor 6;9.4212;329.81;92.9648;8942.14;;;;;;;;
2025-10-29;Sensor 191;5.2202;7916.81;77.4534;1355.14;;;;;;;;
2025-10-29;Sensor 192;5.2271;7924.01;77.5436;1347.94;;;;;;;;
2025-10-29;Sensor 187;5.6256;7744.01;81;1527.94;;;;;;;;
2025-10-29;Sensor 188;5.4141;7751.21;78.9061;1520.74;;;;;;;;
2025-10-29;Sensor 33;10.7137;2390.81;114.3596;6881.14;;;;;;;;
2025-10-29;Sensor 158;8.2726;4576.01;98.1717;4695.94;;;;;;;;
2025-10-29;Sensor 103;6.467;5072.81;81.5747;4199.14;;;;;;;;
2025-10-29;Sensor 115;5.0219;5339.21;67.906;3932.74;;;;;;;;
2025-10-29;Sensor 70;10.862;3755.21;121.4493;5516.74;;;;;;;;
2025-10-29;Sensor 69;11.1648;3748.01;124.4481;5523.94;;;;;;;;
2025-10-29;Sensor 97;7.3329;4835.21;89.5359;4436.74;;;;;;;;
2025-10-29;Sensor 127;9.9117;6106.01;119.0559;3165.94;;;;;;;;
2025-10-29;Sensor 131;4.7234;5548.01;65.5342;3723.94;;;;;;;;
2025-10-29;Sensor 2;3.8932;211.01;37.3538;9060.94;;;;;;;;
2025-10-29;Sensor 51;10.1913;2959.61;111.4727;6312.34;;;;;;;;
2025-10-29;Sensor 52;10.1932;2966.81;111.5217;6305.14;;;;;;;;
2025-10-29;Sensor 113;4.4876;5764.01;63.8106;3507.94;;;;;;;;
2025-10-29;Sensor 76;8.8056;4000.01;101.8918;5271.94;;;;;;;;
2025-10-29;Sensor 75;8.7837;3996.41;101.658;5275.54;;;;;;;;
2025-10-29;Sensor 4;0.9478;263.21;7.9581;9008.74;;;;;;;;
2025-10-29;Sensor 34;10.954;2398.01;116.7922;6873.94;;;;;;;;
2025-10-29;Sensor 88;8.7412;4248.41;102.172;5023.54;;;;;;;;
2025-10-29;Sensor 78;8.7068;4122.41;101.4068;5149.54;;;;;;;;
2025-10-29;Sensor 59;11.365;3362.81;124.8671;5909.14;;;;;;;;
2025-10-29;Sensor 117;4.7278;5443.61;65.2713;3828.34;;;;;;;;
2025-10-29;Sensor 79;8.7743;4126.01;102.0966;5145.94;;;;;;;;
2025-10-29;Sensor 121;8.4884;5670.41;103.5437;3601.54;;;;;;;;
2025-10-29;Sensor 19;0.0388;1940.81;5.7613;7331.14;;;;;;;;
2025-10-29;Sensor 106;11.3362;5123.21;130.4147;4148.74;;;;;;;;
2025-10-29;Sensor 57;11.3594;3348.41;124.752;5923.54;;;;;;;;
2025-10-29;Sensor 30;9.8754;1274.81;101.3903;7997.14;;;;;;;;
2025-10-29;Sensor 66;11.2418;3679.61;124.9366;5592.34;;;;;;;;
2025-10-29;Sensor 202;4.2592;8420.81;69.3232;851.14;;;;;;;;
2025-10-29;Sensor 201;4.4963;8305.61;71.3562;966.34;;;;;;;;
2025-10-29;Sensor 199;3.9345;8298.41;65.7171;973.54;;;;;;;;
2025-10-29;Sensor 197;4.5332;8273.21;71.6301;998.74;;;;;;;;
2025-10-29;Sensor 198;4.5113;8280.41;71.4322;991.54;;;;;;;;
2025-10-30;Sensor 99;7.2165;4943.21;88.6891;4354.00;;;;;;;;
2025-10-30;Sensor 103;6.4551;5072.81;81.4557;4224.40;;;;;;;;
2025-10-30;Sensor 100;6.7098;4950.41;83.6433;4346.80;;;;;;;;
2025-10-30;Sensor 22;1.372;2066.81;19.6111;7230.40;;;;;;;;
2025-10-30;Sensor 5;9.3637;326.21;92.375;8971.00;;;;;;;;
2025-10-30;Sensor 6;9.4162;329.81;92.9148;8967.40;;;;;;;;
2025-10-30;Sensor 17;21.2786;1872.41;217.8782;7424.80;;;;;;;;
2025-10-30;Sensor 18;10.2946;1879.61;108.0678;7417.60;;;;;;;;
2025-10-30;Sensor 126;4.878;6008.81;68.4335;3288.40;;;;;;;;
2025-10-30;Sensor 184;0;7510.01;24.0621;1787.20;;;;;;;;
2025-10-30;Sensor 186;1.4289;7524.41;38.3933;1772.80;;;;;;;;
2025-10-30;Sensor 70;10.8539;3755.21;121.3683;5542.00;;;;;;;;
2025-10-30;Sensor 69;11.1586;3748.01;124.3861;5549.20;;;;;;;;
2025-10-30;Sensor 171;5.8646;7204.01;81.8094;2093.20;;;;;;;;
2025-10-30;Sensor 133;4.7278;6361.61;67.9672;2935.60;;;;;;;;
2025-10-30;Sensor 134;4.9205;6368.81;69.9157;2928.40;;;;;;;;
2025-10-30;Sensor 112;4.8911;5242.01;66.3126;4055.20;;;;;;;;
2025-10-30;Sensor 111;4.9975;5234.81;67.3554;4062.40;;;;;;;;
2025-10-30;Sensor 165;4.9399;6826.01;71.4523;2471.20;;;;;;;;
2025-10-30;Sensor 166;4.9943;6833.21;72.0175;2464.00;;;;;;;;
2025-10-30;Sensor 28;9.1347;1030.01;92.9773;8267.20;;;;;;;;
2025-10-30;Sensor 42;8.352;1148.81;85.6385;8148.40;;;;;;;;
2025-10-30;Sensor 174;5.8677;7276.01;82.0519;2021.20;;;;;;;;
2025-10-30;Sensor 193;5.0969;8053.61;76.6222;1243.60;;;;;;;;
2025-10-30;Sensor 130;3.7875;5886.41;57.169;3410.80;;;;;;;;
2025-10-30;Sensor 129;4.3074;5879.21;62.3469;3418.00;;;;;;;;
2025-10-30;Sensor 31;8.5898;2279.21;92.6616;7018.00;;;;;;;;
2025-10-30;Sensor 7;9.3374;418.01;92.4892;8879.20;;;;;;;;
2025-10-30;Sensor 9;9.6064;454.01;95.3272;8843.20;;;;;;;;
2025-10-30;Sensor 173;5.832;7268.81;81.6737;2028.40;;;;;;;;
2025-10-30;Sensor 47;10.4798;2484.41;112.4053;6812.80;;;;;;;;
2025-10-30;Sensor 64;11.1792;3586.01;123.9264;5711.20;;;;;;;;
2025-10-30;Sensor 63;15.8926;3578.81;171.0308;5718.40;;;;;;;;
2025-10-30;Sensor 48;10.4616;2491.61;112.2525;6805.60;;;;;;;;
2025-10-30;Sensor 118;4.4907;5450.81;62.9218;3846.40;;;;;;;;
2025-10-30;Sensor 105;5.4817;5116.01;71.8486;4181.20;;;;;;;;
2025-10-30;Sensor 160;0.2834;5092.61;19.7966;4204.60;;;;;;;;
2025-10-30;Sensor 106;11.0916;5123.21;127.9687;4174.00;;;;;;;;
2025-10-30;Sensor 141;0.2834;5092.61;19.7966;4204.60;;;;;;;;
2025-10-30;Sensor 131;4.8705;5548.01;67.0052;3749.20;;;;;;;;
2025-10-30;Sensor 132;4.5864;5553.41;64.1801;3743.80;;;;;;;;
2025-10-30;Sensor 49;10.3521;2783.21;112.3558;6514.00;;;;;;;;
2025-10-30;Sensor 154;4.8448;6494.81;69.5287;2802.40;;;;;;;;
2025-10-30;Sensor 153;7.8027;6487.61;99.0863;2809.60;;;;;;;;
2025-10-30;Sensor 23;6.6003;2153.21;72.2488;7144.00;;;;;;;;
2025-10-30;Sensor 84;8.6824;4180.01;101.3995;5117.20;;;;;;;;
2025-10-30;Sensor 85;8.7731;4183.61;102.3209;5113.60;;;;;;;;
2025-10-30;Sensor 60;11.2605;3370.01;123.8517;5927.20;;;;;;;;
2025-10-30;Sensor 121;8.5991;5670.41;104.6507;3626.80;;;;;;;;
2025-10-30;Sensor 122;4.5883;5677.61;64.5635;3619.60;;;;;;;;
2025-10-30;Sensor 212;1.8099;8950.01;46.3846;347.20;;;;;;;;
2025-10-30;Sensor 213;1.6135;8957.21;44.4418;340.00;;;;;;;;
2025-10-30;Sensor 108;0.8408;5184.41;25.6404;4112.80;;;;;;;;
2025-10-30;Sensor 109;5.8183;5191.61;75.4363;4105.60;;;;;;;;
2025-10-30;Sensor 51;10.1945;2959.61;111.5047;6337.60;;;;;;;;
2025-10-30;Sensor 180;6.0829;7427.21;84.6479;1870.00;;;;;;;;
2025-10-30;Sensor 54;10.9527;3121.61;119.7525;6175.60;;;;;;;;
2025-10-30;Sensor 53;10.2627;3114.41;112.8233;6182.80;;;;;;;;
2025-10-30;Sensor 113;4.6834;5764.01;65.7686;3533.20;;;;;;;;
2025-10-30;Sensor 66;11.233;3679.61;124.8486;5617.60;;;;;;;;
2025-10-30;Sensor 67;11.2418;3686.81;124.9666;5610.40;;;;;;;;
2025-10-30;Sensor 72;10.3784;3870.41;117.0872;5426.80;;;;;;;;
2025-10-30;Sensor 73;9.8898;3874.01;112.2159;5423.20;;;;;;;;
2025-10-30;Sensor 163;4.9756;6685.61;71.3967;2611.60;;;;;;;;
2025-10-30;Sensor 97;7.3241;4835.21;89.4479;4462.00;;;;;;;;
2025-10-30;Sensor 96;7.3498;4828.01;89.6838;4469.20;;;;;;;;
2025-10-30;Sensor 82;8.7612;4151.21;102.0691;5146.00;;;;;;;;
2025-10-30;Sensor 168;5.0488;6973.61;72.9745;2323.60;;;;;;;;
2025-10-30;Sensor 167;4.9662;6966.41;72.1277;2330.80;;;;;;;;
2025-10-30;Sensor 35;10.6562;2412.41;113.8734;6884.80;;;;;;;;
2025-10-30;Sensor 33;10.7156;2390.81;114.3786;6906.40;;;;;;;;
2025-10-30;Sensor 34;10.964;2398.01;116.8922;6899.20;;;;;;;;
2025-10-30;Sensor 15;10.4184;1804.01;108.9951;7493.20;;;;;;;;
2025-10-30;Sensor 14;10.4166;1721.21;108.6364;7576.00;;;;;;;;
2025-10-30;Sensor 16;10.3083;1811.21;107.9233;7486.00;;;;;;;;
2025-10-30;Sensor 127;9.7597;6106.01;117.5359;3191.20;;;;;;;;
2025-10-30;Sensor 169;5.1245;7067.21;74.0067;2230.00;;;;;;;;
2025-10-30;Sensor 188;5.4041;7751.21;78.8061;1546.00;;;;;;;;
2025-10-30;Sensor 182;6.0779;7459.61;84.6927;1837.60;;;;;;;;
2025-10-30;Sensor 93;8.3964;4439.21;99.008;4858.00;;;;;;;;
2025-10-30;Sensor 94;8.3914;4446.41;98.9791;4850.80;;;;;;;;
2025-10-30;Sensor 38;10.1056;1490.81;104.58;7806.40;;;;;;;;
2025-10-30;Sensor 37;10.0431;1483.61;103.9254;7813.60;;;;;;;;
2025-10-30;Sensor 88;8.7668;4248.41;102.428;5048.80;;;;;;;;
2025-10-30;Sensor 87;8.6292;4244.81;101.052;5052.40;;;;;;;;
2025-10-30;Sensor 116;4.7916;5346.41;65.6242;3950.80;;;;;;;;
2025-10-30;Sensor 115;5.0894;5339.21;68.581;3958.00;;;;;;;;
2025-10-30;Sensor 46;10.8933;896.81;110.0159;8400.40;;;;;;;;
2025-10-30;Sensor 76;8.8344;4000.01;102.1798;5297.20;;;;;;;;
2025-10-30;Sensor 189;5.3741;7810.61;78.6805;1486.60;;;;;;;;
2025-10-30;Sensor 190;5.259;7817.81;77.5507;1479.40;;;;;;;;
2025-10-30;Sensor 158;8.3051;4576.01;98.4967;4721.20;;;;;;;;
2025-10-30;Sensor 156;4.9537;6595.61;70.9134;2701.60;;;;;;;;
2025-10-30;Sensor 196;5.1707;8201.21;77.7936;1096.00;;;;;;;;
2025-10-30;Sensor 192;5.2114;7924.01;77.3866;1373.20;;;;;;;;
2025-10-30;Sensor 175;5.9797;7319.21;83.2987;1978.00;;;;;;;;
2025-10-30;Sensor 176;6.1386;7326.41;84.9089;1970.80;;;;;;;;
2025-10-30;Sensor 125;4.9962;6001.61;69.594;3295.60;;;;;;;;
2025-10-30;Sensor 26;9.1778;702.41;92.062;8594.80;;;;;;;;
2025-10-30;Sensor 8;11.3807;425.21;112.9518;8872.00;;;;;;;;
2025-10-30;Sensor 10;9.3255;461.21;92.5478;8836.00;;;;;;;;
2025-10-30;Sensor 194;5.1664;8060.81;77.3383;1236.40;;;;;;;;
2025-10-30;Sensor 195;5.0825;8194.01;76.8905;1103.20;;;;;;;;
2025-10-30;Sensor 181;0.107;7452.41;24.9629;1844.80;;;;;;;;
2025-10-30;Sensor 178;6.1692;7376.81;85.3629;1920.40;;;;;;;;
2025-10-30;Sensor 177;6.2149;7369.61;85.7984;1927.60;;;;;;;;
2025-10-30;Sensor 24;10.8401;2160.41;114.6768;7136.80;;;;;;;;
2025-10-30;Sensor 25;8.0448;695.21;80.7024;8602.00;;;;;;;;
2025-10-30;Sensor 2;3.8851;211.01;37.2728;9086.20;;;;;;;;
2025-10-30;Sensor 45;8.5034;889.61;86.0873;8407.60;;;;;;;;
2025-10-30;Sensor 43;9.1797;835.61;92.6284;8461.60;;;;;;;;
2025-10-30;Sensor 75;8.8175;3996.41;101.996;5300.80;;;;;;;;
2025-10-30;Sensor 4;0.9647;263.21;8.1271;9034.00;;;;;;;;
2025-10-30;Sensor 56;11.2474;3240.41;123.1881;6056.80;;;;;;;;
2025-10-30;Sensor 44;9.1885;841.01;92.7386;8456.20;;;;;;;;
2025-10-30;Sensor 155;4.8955;6588.41;70.3106;2708.80;;;;;;;;
2025-10-30;Sensor 157;8.1975;4583.21;97.4419;4714.00;;;;;;;;
2025-10-30;Sensor 81;8.698;4147.61;101.4219;5149.60;;;;;;;;
2025-10-30;Sensor 78;8.7355;4122.41;101.6938;5174.80;;;;;;;;
2025-10-30;Sensor 117;4.796;5443.61;65.9533;3853.60;;;;;;;;
2025-10-30;Sensor 79;8.8031;4126.01;102.3846;5171.20;;;;;;;;
2025-10-30;Sensor 57;11.3581;3348.41;124.739;5948.80;;;;;;;;
2025-10-30;Sensor 114;4.4826;5771.21;63.7817;3526.00;;;;;;;;
2025-10-30;Sensor 12;0.0231;1597.01;4.1914;7700.20;;;;;;;;
2025-10-30;Sensor 191;5.2045;7916.81;77.2964;1380.40;;;;;;;;
2025-10-30;Sensor 187;5.6193;7744.01;80.937;1553.20;;;;;;;;
2025-10-30;Sensor 59;11.3631;3362.81;124.8481;5934.40;;;;;;;;
2025-10-30;Sensor 58;11.2993;3355.61;124.1801;5941.60;;;;;;;;
2025-10-30;Sensor 29;9.9173;1267.61;101.7797;8029.60;;;;;;;;
2025-10-30;Sensor 30;9.8804;1274.81;101.4403;8022.40;;;;;;;;
2025-10-30;Sensor 202;4.2298;8420.81;69.0292;876.40;;;;;;;;
2025-10-30;Sensor 203;4.4557;8428.01;71.3097;869.20;;;;;;;;
2025-10-30;Sensor 198;4.5201;8280.41;71.5202;1016.80;;;;;;;;
2025-10-30;Sensor 197;4.5382;8273.21;71.6801;1024.00;;;;;;;;
2025-10-30;Sensor 199;3.9583;8298.41;65.9551;998.80;;;;;;;;
2025-10-30;Sensor 201;4.517;8305.61;71.5632;991.60;;;;;;;;
2025-10-30;Sensor 210;2.2103;8802.41;49.9552;494.80;;;;;;;;
2025-10-30;Sensor 211;2.2053;8809.61;49.9263;487.60;;;;;;;;
2025-10-31;Sensor 172;5.2308;7211.21;75.4926;2111.64;;;;;;;;
2025-10-31;Sensor 171;5.8614;7204.01;81.7774;2118.84;;;;;;;;
2025-10-31;Sensor 2;3.8526;211.01;36.9478;9111.84;;;;;;;;
2025-10-31;Sensor 168;5.0538;6973.61;73.0245;2349.24;;;;;;;;
2025-10-31;Sensor 177;6.2168;7369.61;85.8174;1953.24;;;;;;;;
2025-10-31;Sensor 157;8.1769;4583.21;97.2359;4739.64;;;;;;;;
2025-10-31;Sensor 73;9.9186;3874.01;112.5039;5448.84;;;;;;;;
2025-10-31;Sensor 26;9.1866;702.41;92.15;8620.44;;;;;;;;
2025-10-31;Sensor 23;10.0831;2153.21;107.0768;7169.64;;;;;;;;
2025-10-31;Sensor 181;0.1276;7452.41;25.1689;1870.44;;;;;;;;
2025-10-31;Sensor 182;6.0316;7459.61;84.2297;1863.24;;;;;;;;
2025-10-31;Sensor 88;8.86;4248.41;103.36;5074.44;;;;;;;;
2025-10-31;Sensor 87;8.6967;4244.81;101.727;5078.04;;;;;;;;
2025-10-31;Sensor 165;4.9436;6826.01;71.4893;2496.84;;;;;;;;
2025-10-31;Sensor 166;5.0031;6833.21;72.1055;2489.64;;;;;;;;
2025-10-31;Sensor 22;1.2644;2066.81;18.5351;7256.04;;;;;;;;
2025-10-31;Sensor 5;9.3699;326.21;92.437;8996.64;;;;;;;;
2025-10-31;Sensor 6;9.3974;329.81;92.7268;8993.04;;;;;;;;
2025-10-31;Sensor 45;8.5084;889.61;86.1373;8433.24;;;;;;;;
2025-10-31;Sensor 43;9.1866;835.61;92.6974;8487.24;;;;;;;;
2025-10-31;Sensor 44;9.1797;841.01;92.6506;8481.84;;;;;;;;
2025-10-31;Sensor 161;0.0081;5139.41;17.1813;4183.44;;;;;;;;
2025-10-31;Sensor 54;10.9609;3121.61;119.8345;6201.24;;;;;;;;
2025-10-31;Sensor 53;10.2677;3114.41;112.8733;6208.44;;;;;;;;
2025-10-31;Sensor 66;11.2386;3679.61;124.9046;5643.24;;;;;;;;
2025-10-31;Sensor 84;8.7405;4180.01;101.9805;5142.84;;;;;;;;
2025-10-31;Sensor 85;8.8306;4183.61;102.8959;5139.24;;;;;;;;
2025-10-31;Sensor 94;8.3883;4446.41;98.9481;4876.44;;;;;;;;
2025-10-31;Sensor 14;10.4235;1721.21;108.7054;7601.64;;;;;;;;
2025-10-31;Sensor 16;10.3133;1811.21;107.9733;7511.64;;;;;;;;
2025-10-31;Sensor 57;11.365;3348.41;124.808;5974.44;;;;;;;;
2025-10-31;Sensor 58;11.2906;3355.61;124.0931;5967.24;;;;;;;;
2025-10-31;Sensor 121;8.678;5670.41;105.4397;3652.44;;;;;;;;
2025-10-31;Sensor 51;10.1982;2959.61;111.5417;6363.24;;;;;;;;
2025-10-31;Sensor 52;10.2014;2966.81;111.6037;6356.04;;;;;;;;
2025-10-31;Sensor 31;8.6273;2279.21;93.0366;7043.64;;;;;;;;
2025-10-31;Sensor 32;10.9446;2286.41;116.2396;7036.44;;;;;;;;
2025-10-31;Sensor 30;9.8835;1274.81;101.4713;8048.04;;;;;;;;
2025-10-31;Sensor 174;5.8571;7276.01;81.9459;2046.84;;;;;;;;
2025-10-31;Sensor 38;10.1113;1490.81;104.637;7832.04;;;;;;;;
2025-10-31;Sensor 76;8.8919;4000.01;102.7548;5322.84;;;;;;;;
2025-10-31;Sensor 75;8.87;3996.41;102.521;5326.44;;;;;;;;
2025-10-31;Sensor 37;10.0368;1483.61;103.8624;7839.24;;;;;;;;
2025-10-31;Sensor 130;3.8382;5886.41;57.676;3436.44;;;;;;;;
2025-10-31;Sensor 129;4.3768;5879.21;63.0409;3443.64;;;;;;;;
2025-10-31;Sensor 156;4.9568;6595.61;70.9444;2727.24;;;;;;;;
2025-10-31;Sensor 155;4.9005;6588.41;70.3606;2734.44;;;;;;;;
2025-10-31;Sensor 173;5.8251;7268.81;81.6047;2054.04;;;;;;;;
2025-10-31;Sensor 49;10.354;2783.21;112.3748;6539.64;;;;;;;;
2025-10-31;Sensor 47;10.4785;2484.41;112.3923;6838.44;;;;;;;;
2025-10-31;Sensor 116;4.8217;5346.41;65.9252;3976.44;;;;;;;;
2025-10-31;Sensor 115;5.1232;5339.21;68.919;3983.64;;;;;;;;
2025-10-31;Sensor 81;8.7581;4147.61;102.0229;5175.24;;;;;;;;
2025-10-31;Sensor 82;8.8212;4151.21;102.6691;5171.64;;;;;;;;
2025-10-31;Sensor 63;16.8805;3578.81;180.9098;5744.04;;;;;;;;
2025-10-31;Sensor 48;10.4629;2491.61;112.2655;6831.24;;;;;;;;
2025-10-31;Sensor 28;9.1447;1030.01;93.0773;8292.84;;;;;;;;
2025-10-31;Sensor 34;10.974;2398.01;116.9922;6924.84;;;;;;;;
2025-10-31;Sensor 102;6.7154;5065.61;84.0373;4257.24;;;;;;;;
2025-10-31;Sensor 55;10.8439;3231.41;119.1161;6091.44;;;;;;;;
2025-10-31;Sensor 180;6.066;7427.21;84.4789;1895.64;;;;;;;;
2025-10-31;Sensor 163;4.9824;6685.61;71.4647;2637.24;;;;;;;;
2025-10-31;Sensor 164;4.9618;6692.81;71.2802;2630.04;;;;;;;;
2025-10-31;Sensor 118;4.5332;5450.81;63.3468;3872.04;;;;;;;;
2025-10-31;Sensor 117;4.8285;5443.61;66.2783;3879.24;;;;;;;;
2025-10-31;Sensor 114;4.5508;5771.21;64.4637;3551.64;;;;;;;;
2025-10-31;Sensor 125;5.0081;6001.61;69.713;3321.24;;;;;;;;
2025-10-31;Sensor 113;4.7416;5764.01;66.3506;3558.84;;;;;;;;
2025-10-31;Sensor 108;0.8446;5184.41;25.6784;4138.44;;;;;;;;
2025-10-31;Sensor 97;7.326;4835.21;89.4669;4487.64;;;;;;;;
2025-10-31;Sensor 96;7.3429;4828.01;89.6148;4494.84;;;;;;;;
2025-10-31;Sensor 17;16.1598;1872.41;166.6902;7450.44;;;;;;;;
