Datetime,Location name,Pressure_kPa
2023-01-03 00:00:00,PZ-9006,96.325
2023-01-03 00:00:00,PZ-9008,488.4
2023-01-03 00:00:00,PZ-9009,223.15
2023-01-03 00:00:00,PZ-9011,534.375
2023-01-03 00:00:00,PZ-9012,197.725
2023-01-03 00:00:00,PZ-9013,266.9
2023-01-03 00:00:00,PZ-9014,128.825
2023-01-03 00:00:00,PZ-9016,343.325
2023-01-03 00:00:00,PZ-9020-1,78.725
2023-01-03 00:00:00,PZ-9020-2,53.675
2023-01-03 00:00:00,PZ-9020-3,40.3
2023-01-03 00:00:00,PZ-9021,213.875
2023-01-03 00:00:00,PZ-9025,85.475
2023-01-03 00:00:00,PZ-9027,218.15
2023-01-03 00:00:00,PZ-9030,9.85
2023-01-03 00:00:00,PZ-9031,-0.95
2023-01-03 00:00:00,PZ-9032,-9.533333333
2023-01-03 00:00:00,PZ-9033,122.375
2023-01-03 00:00:00,PZ-9036,25.1
2023-01-03 00:00:00,PZ-9037,102.0
2023-01-03 00:00:00,PZ-9041,11.8
2023-01-03 00:00:00,PZ-9047,10.2
2023-01-03 00:00:00,PZ-9048,106.3
2023-01-03 00:00:00,PZ-9049,71.3
2023-01-03 00:00:00,PZ-9055-1,38.675
2023-01-03 00:00:00,PZ-9055-2,39.075
2023-01-03 00:00:00,PZ-9055-3,23.95
2023-01-03 00:00:00,PZ-9057,-0.1
2023-01-03 00:00:00,PZ-9058,135.95
2023-01-03 00:00:00,PZ-9060-1,197.15
2023-01-03 00:00:00,PZ-9060-2,139.4
2023-01-03 00:00:00,PZ-9060-4,26.275
2023-01-03 00:00:00,PZ-9065,118.775
2023-01-03 00:00:00,S02-1,51.025
2023-01-03 00:00:00,S02-2,201.275
2023-01-03 00:00:00,S02-3,385.925
2023-01-03 00:00:00,S02-4,454.65
2023-01-03 00:00:00,S02-5,542.8
2023-01-03 00:00:00,S02-6,680.35
2023-01-03 00:00:00,HB2920-1,715.69
2023-01-03 00:00:00,HB2920-2,1249.0
2023-01-03 00:00:00,HB3020,88.8525
2023-01-03 00:00:00,HB3120-1,246.015
2023-01-03 00:00:00,HB3120-2,182.0
2023-01-03 00:00:00,HB3220-1,214.91
2023-01-03 00:00:00,HB3220-2,110.0
2023-01-03 00:00:00,HB3320,132.0
2023-01-03 00:00:00,HB3420-1,185.0
2023-01-03 00:00:00,HB3420-2,170.0
2023-01-03 00:00:00,HB3520-1,197.775
2023-01-03 00:00:00,HB3620,145.0
2023-01-03 00:00:00,K-2920,1374.0
2023-01-03 00:00:00,K2720,179.0
2023-01-03 00:00:00,PZ-9064,52.9475
2023-01-03 00:00:00,PZ01,27.8
2023-01-03 00:00:00,PZ02,30.0325
2023-01-03 00:00:00,PZ03,13.375
2023-01-03 00:00:00,PZ04,11.3675
2023-01-03 00:00:00,PZ05,24.535
2023-01-03 00:00:00,PZ06,76.2975
2023-01-03 00:00:00,PZ07-1,125.785
2023-01-03 00:00:00,PZ07-2,44.9925
2023-01-03 00:00:00,PZ12-1,57.2
2023-01-03 00:00:00,PZ12-2,23.3125
2023-01-03 00:00:00,PZ1401-2,115.155
2023-01-03 00:00:00,PZ1502,54.1275
2023-01-03 00:00:00,PZ1602-1,32.725
2023-01-03 00:00:00,PZ1602-2,30.525
2023-01-03 00:00:00,PZ1701-1,264.0
2023-01-03 00:00:00,PZ1701-2,108.515
2023-01-03 00:00:00,PZ2003-1,60.0125
2023-01-03 00:00:00,PZ2003-2,25.2
2023-01-03 00:00:00,PZ2101,9.235
2023-01-03 00:00:00,PZ8006,-1.395
2023-01-03 00:00:00,PZ8010,3.6375
2023-01-03 00:00:00,PZ9067,25.27
2023-01-03 00:00:00,PZ9071,25.4
2023-01-03 00:00:00,PZP10,-9.905
2023-01-03 00:00:00,PZP11,84.6375
2023-01-03 00:00:00,PZP13-2,38.3
2023-01-03 00:00:00,PZP14,23.3275
2023-01-03 00:00:00,PZP15,12.95
2023-01-03 00:00:00,PZP16-1,162.0
2023-01-03 00:00:00,PZP16-2,64.46
2023-01-03 00:00:00,PZP17-1,237.0
2023-01-03 00:00:00,PZP17-2,71.5225
2023-01-03 00:00:00,PZP19-1,96.015
2023-01-03 00:00:00,PZP19-2,22.22
2023-01-03 00:00:00,PZP21,46.185
2023-01-03 00:00:00,PZP22-1,69.17
2023-01-03 00:00:00,PZP22-2,67.785
2023-01-03 00:00:00,PZP23-1,128.5
2023-01-03 00:00:00,PZP23-2,70.7575
2023-01-03 00:00:00,PZP24-1,94.78
2023-01-03 00:00:00,PZP24-2,38.545
2023-01-03 00:00:00,PZP25-1,238.41
2023-01-03 00:00:00,PZP25-2,100.155
2023-01-03 00:00:00,PZP26-1,112.85
2023-01-03 00:00:00,PZP26-2,64.8425
2023-01-03 00:00:00,PZP27-1,223.0
2023-01-03 00:00:00,PZP27-2,168.0
2023-01-03 00:00:00,PZP28-1,167.0
2023-01-03 00:00:00,PZP28-2,79.06
2023-01-03 00:00:00,PZP29,49.9025
2023-01-03 00:00:00,PZP3,4.9975
2023-01-03 00:00:00,PZP30-1,172.92
2023-01-03 00:00:00,PZP30-2,70.35
2023-01-03 00:00:00,PZP31,44.96
2023-01-03 00:00:00,PZP32-1,163.515
2023-01-03 00:00:00,PZP32-2,98.6875
2023-01-03 00:00:00,PZP33-1,205.94
2023-01-03 00:00:00,PZP33-2,142.24
2023-01-03 00:00:00,PZP34-1,72.0725
2023-01-03 00:00:00,PZP34-2,55.8375
2023-01-03 00:00:00,PZP35-1,105.0
2023-01-03 00:00:00,PZP35-2,81.465
2023-01-03 00:00:00,PZP36,23.0
2023-01-03 00:00:00,PZP37,5.1325
2023-01-03 00:00:00,PZP38,19.5975
2023-01-03 00:00:00,PZP4-1,23.25
2023-01-03 00:00:00,PZP4-2,66.74
2023-01-03 00:00:00,PZP40,52.53
2023-01-03 00:00:00,PZP5,31.7775
2023-01-03 00:00:00,PZP6,108.0
2023-01-03 00:00:00,PZP7,14.48
2023-01-03 00:00:00,PZP9,-6.4375
2023-01-03 00:00:00,SBR2,-732.0
2023-01-03 00:00:00,SBR3,236.0
2023-01-03 00:00:00,SBR5,1285.4
2023-01-04 00:00:00,15.jan,11.425
2023-01-04 00:00:00,15.feb,15.8
2023-01-04 00:00:00,190,846.125
2023-01-04 00:00:00,362-1,300.925
2023-01-04 00:00:00,362-2,186.95
2023-01-04 00:00:00,571-1,46.3
2023-01-04 00:00:00,571-2,32.775
2023-01-04 00:00:00,580-1,190.225
2023-01-04 00:00:00,580-2,22.25
2023-01-04 00:00:00,712-1,36.7
2023-01-04 00:00:00,712-2,126.6
2023-01-04 00:00:00,922,20.825
2023-01-04 00:00:00,941,21.65
2023-01-04 00:00:00,B10,210.5
2023-01-04 00:00:00,B9N,205.0
2023-01-04 00:00:00,B9Ø,147.3
2023-01-04 00:00:00,HB-3720,101.025
2023-01-04 00:00:00,HB-3820,90.725
2023-01-04 00:00:00,HB-4120,130.475
2023-01-04 00:00:00,HB-4220,100.6
2023-01-04 00:00:00,HB-4320,161.4
2023-01-04 00:00:00,HB-4620,126.1
2023-01-04 00:00:00,HB-4720,131.2
2023-01-04 00:00:00,HB-5121,1709.975
2023-01-04 00:00:00,HB-5122,136.95
2023-01-04 00:00:00,K-1420,87.475
2023-01-04 00:00:00,K-1520,86.425
2023-01-04 00:00:00,K-1620,147.45
2023-01-04 00:00:00,K-1720,67.15
2023-01-04 00:00:00,K-1820,86.475
2023-01-04 00:00:00,K-1920,56.025
2023-01-04 00:00:00,K-2020,111.1666667
2023-01-04 00:00:00,K-2120,136.0
2023-01-04 00:00:00,K-2220,76.6
2023-01-04 00:00:00,K-2320,100.425
2023-01-04 00:00:00,K-2620,68.9
2023-01-04 00:00:00,PZ-2203-1,10.0
2023-01-04 00:00:00,PZ-2203-2,124.9
2023-01-04 00:00:00,PZ-2207-1,134.575
2023-01-04 00:00:00,PZ-2207-2,56.25
2023-01-04 00:00:00,PZ-3020-1,-90797.6
2023-01-04 00:00:00,PZ-3020-2,129.925
2023-01-04 00:00:00,PZ-3047-1,164.7
2023-01-04 00:00:00,PZ-3103-2,26.4
2023-01-04 00:00:00,PZ-3112-1,30.15
2023-01-04 00:00:00,PZ-3112-2,19.4
2023-01-04 00:00:00,PZ-3124-1,102.8
2023-01-04 00:00:00,PZ-3124-2,56.325
2023-01-04 00:00:00,PZ-3129-1,41.25
2023-01-04 00:00:00,PZ-3129-2,27.825
2023-01-04 00:00:00,PZ-4004-1,-611.825
2023-01-04 00:00:00,PZ-4004-2,13.075
2023-01-04 00:00:00,PZ-4015-1,6.025
2023-01-04 00:00:00,PZ-4015-2,-48.05
2023-01-04 00:00:00,PZ-4019-1,188.975
2023-01-04 00:00:00,PZ-4019-2,15.9
2023-01-04 00:00:00,PZ-4028-1,339.325
2023-01-04 00:00:00,PZ-4028-2,166.5
2023-01-04 00:00:00,PZ-4031-1,128.925
2023-01-04 00:00:00,PZ-4031-2,58.15
2023-01-04 00:00:00,PZ-4035-1,105.125
2023-01-04 00:00:00,PZ-4035-2,26.725
2023-01-04 00:00:00,PZ-5001-1,71.75
2023-01-04 00:00:00,PZ-5001-2,31.775
2023-01-04 00:00:00,PZ-5002-1,171.75
2023-01-04 00:00:00,PZ-5002-2,77.875
2023-01-04 00:00:00,PZ-5003,203.225
2023-01-04 00:00:00,PZ-5004-1,292.85
2023-01-04 00:00:00,PZ-5004-2,128.475
2023-01-04 00:00:00,PZ-5010-1,448.975
2023-01-04 00:00:00,PZ-5010-2,73.8
2023-01-04 00:00:00,PZ-6030-1,87.0
2023-01-04 00:00:00,PZ-6030-2,33.9
2023-01-04 00:00:00,PZ-6033-1,97.3
2023-01-04 00:00:00,PZ-6033-2,25.0
2023-01-04 00:00:00,PZ-9004,25.725
2023-01-04 00:00:00,PZ-9005,317.575
2023-01-04 00:00:00,PZ-9006,95.75
2023-01-04 00:00:00,PZ-9008,487.575
2023-01-04 00:00:00,PZ-9009,222.9
2023-01-04 00:00:00,PZ-9011,533.825
2023-01-04 00:00:00,PZ-9012,197.15
2023-01-04 00:00:00,PZ-9013,266.225
2023-01-04 00:00:00,PZ-9014,128.25
2023-01-04 00:00:00,PZ-9016,342.75
2023-01-04 00:00:00,PZ-9020-1,77.55
2023-01-04 00:00:00,PZ-9020-2,53.475
2023-01-04 00:00:00,PZ-9020-3,40.025
2023-01-04 00:00:00,PZ-9021,213.325
2023-01-04 00:00:00,PZ-9025,84.525
2023-01-04 00:00:00,PZ-9027,217.425
2023-01-04 00:00:00,PZ-9030,9.475
2023-01-04 00:00:00,PZ-9031,-2.0
2023-01-04 00:00:00,PZ-9032,-9.833333333
2023-01-04 00:00:00,PZ-9033,122.325
2023-01-04 00:00:00,PZ-9036,24.75
2023-01-04 00:00:00,PZ-9037,100.8666667
2023-01-04 00:00:00,PZ-9041,11.725
2023-01-04 00:00:00,PZ-9047,10.075
2023-01-04 00:00:00,PZ-9048,105.475
2023-01-04 00:00:00,PZ-9049,70.175
2023-01-04 00:00:00,PZ-9055-1,37.675
2023-01-04 00:00:00,PZ-9055-2,37.95
2023-01-04 00:00:00,PZ-9055-3,23.175
2023-01-04 00:00:00,PZ-9057,-0.733333333
2023-01-04 00:00:00,PZ-9058,135.175
2023-01-04 00:00:00,PZ-9060-1,196.4333333
2023-01-04 00:00:00,PZ-9060-2,138.6333333
2023-01-04 00:00:00,PZ-9060-4,25.46666667
2023-01-04 00:00:00,PZ-9065,117.2
2023-01-04 00:00:00,S02-1,51.3
2023-01-04 00:00:00,S02-2,201.0
2023-01-04 00:00:00,S02-3,385.325
2023-01-04 00:00:00,S02-4,454.0
2023-01-04 00:00:00,S02-5,542.225
2023-01-04 00:00:00,S02-6,679.625
2023-01-04 00:00:00,HB2920-1,718.0
2023-01-04 00:00:00,HB2920-2,1256.0
2023-01-04 00:00:00,HB3020,87.6975
2023-01-04 00:00:00,HB3120-1,244.61
2023-01-04 00:00:00,HB3120-2,181.0
2023-01-04 00:00:00,HB3220-1,214.065
2023-01-04 00:00:00,HB3220-2,108.0
2023-01-04 00:00:00,HB3320,130.65
2023-01-04 00:00:00,HB3420-1,182.0
2023-01-04 00:00:00,HB3420-2,166.985
2023-01-04 00:00:00,HB3520-1,196.0
2023-01-04 00:00:00,HB3620,142.95
2023-01-04 00:00:00,K-2920,1381.0
2023-01-04 00:00:00,K2720,177.0
2023-01-04 00:00:00,PZ-9064,52.6275
2023-01-04 00:00:00,PZ01,28.36
2023-01-04 00:00:00,PZ02,31.0525
2023-01-04 00:00:00,PZ03,14.9725
2023-01-04 00:00:00,PZ04,12.03
2023-01-04 00:00:00,PZ05,24.425
2023-01-04 00:00:00,PZ06,77.185
2023-01-04 00:00:00,PZ07-1,127.665
2023-01-04 00:00:00,PZ07-2,44.7475
2023-01-04 00:00:00,PZ12-1,57.2175
2023-01-04 00:00:00,PZ12-2,25.5625
2023-01-04 00:00:00,PZ1401-2,116.485
2023-01-04 00:00:00,PZ1502,53.77
2023-01-04 00:00:00,PZ1602-1,33.7
2023-01-04 00:00:00,PZ1602-2,31.26
2023-01-04 00:00:00,PZ1701-1,264.0
2023-01-04 00:00:00,PZ1701-2,108.805
2023-01-04 00:00:00,PZ2003-1,60.2575
2023-01-04 00:00:00,PZ2003-2,25.6
2023-01-04 00:00:00,PZ2101,9.2425
2023-01-04 00:00:00,PZ8006,-1.535
2023-01-04 00:00:00,PZ8010,3.935
2023-01-04 00:00:00,PZ9067,25.5
2023-01-04 00:00:00,PZ9071,25.2825
2023-01-04 00:00:00,PZP10,-9.6075
2023-01-04 00:00:00,PZP11,84.4175
2023-01-04 00:00:00,PZP13-2,38.97
2023-01-04 00:00:00,PZP14,22.435
2023-01-04 00:00:00,PZP15,13.0075
2023-01-04 00:00:00,PZP16-1,160.665
2023-01-04 00:00:00,PZP16-2,63.23
2023-01-04 00:00:00,PZP17-1,237.0
2023-01-04 00:00:00,PZP17-2,71.59
2023-01-04 00:00:00,PZP19-1,95.79
2023-01-04 00:00:00,PZP19-2,23.4675
2023-01-04 00:00:00,PZP21,45.4725
2023-01-04 00:00:00,PZP22-1,68.39
2023-01-04 00:00:00,PZP22-2,66.8
2023-01-04 00:00:00,PZP23-1,128.08
2023-01-04 00:00:00,PZP23-2,72.105
2023-01-04 00:00:00,PZP24-1,94.91
2023-01-04 00:00:00,PZP24-2,38.9175
2023-01-04 00:00:00,PZP25-1,239.0
2023-01-04 00:00:00,PZP25-2,100.0
2023-01-04 00:00:00,PZP26-1,113.145
2023-01-04 00:00:00,PZP26-2,65.6375
2023-01-04 00:00:00,PZP27-1,222.595
2023-01-04 00:00:00,PZP27-2,167.77
2023-01-04 00:00:00,PZP28-1,167.0
2023-01-04 00:00:00,PZP28-2,79.235
2023-01-04 00:00:00,PZP29,49.855
2023-01-04 00:00:00,PZP3,5.99
2023-01-04 00:00:00,PZP30-1,173.0
2023-01-04 00:00:00,PZP30-2,69.69
2023-01-04 00:00:00,PZP31,45.145
2023-01-04 00:00:00,PZP32-1,163.0
2023-01-04 00:00:00,PZP32-2,98.575
2023-01-04 00:00:00,PZP33-1,205.925
2023-01-04 00:00:00,PZP33-2,142.465
2023-01-04 00:00:00,PZP34-1,72.8075
2023-01-04 00:00:00,PZP34-2,56.25
2023-01-04 00:00:00,PZP35-1,105.0
2023-01-04 00:00:00,PZP35-2,81.5
2023-01-04 00:00:00,PZP36,23.0025
2023-01-04 00:00:00,PZP37,5.74
2023-01-04 00:00:00,PZP38,19.5175
2023-01-04 00:00:00,PZP4-1,24.235
2023-01-04 00:00:00,PZP4-2,67.595
2023-01-04 00:00:00,PZP40,52.15
2023-01-04 00:00:00,PZP5,33.0725
2023-01-04 00:00:00,PZP6,108.0
2023-01-04 00:00:00,PZP7,14.5175
2023-01-04 00:00:00,PZP9,-6.685
2023-01-04 00:00:00,SBR2,-734.0
2023-01-04 00:00:00,SBR3,234.355
2023-01-04 00:00:00,SBR5,1293.81
2023-01-05 00:00:00,15.jan,11.55
2023-01-05 00:00:00,15.feb,15.825
2023-01-05 00:00:00,190,840.975
2023-01-05 00:00:00,362-1,301.275
2023-01-05 00:00:00,362-2,187.55
2023-01-05 00:00:00,571-1,46.675
2023-01-05 00:00:00,571-2,32.65
2023-01-05 00:00:00,580-1,190.475
2023-01-05 00:00:00,580-2,22.375
2023-01-05 00:00:00,712-1,36.9
2023-01-05 00:00:00,712-2,125.975
2023-01-05 00:00:00,922,20.75
2023-01-05 00:00:00,941,21.75
2023-01-05 00:00:00,B10,209.8
2023-01-05 00:00:00,B9N,206.0
2023-01-05 00:00:00,B9Ø,147.0
2023-01-05 00:00:00,HB-3720,101.7
2023-01-05 00:00:00,HB-3820,89.925
2023-01-05 00:00:00,HB-4120,130.7
2023-01-05 00:00:00,HB-4220,100.725
2023-01-05 00:00:00,HB-4320,161.575
2023-01-05 00:00:00,HB-4620,126.0666667
2023-01-05 00:00:00,HB-4720,130.925
2023-01-05 00:00:00,HB-5121,1709.95
2023-01-05 00:00:00,HB-5122,136.675
2023-01-05 00:00:00,K-1420,87.45
2023-01-05 00:00:00,K-1520,86.35
2023-01-05 00:00:00,K-1620,147.75
2023-01-05 00:00:00,K-1720,66.93333333
2023-01-05 00:00:00,K-1820,86.425
2023-01-05 00:00:00,K-1920,55.875
2023-01-05 00:00:00,K-2020,111.35
2023-01-05 00:00:00,K-2120,130.05
2023-01-05 00:00:00,K-2220,75.6
2023-01-05 00:00:00,K-2320,100.175
2023-01-05 00:00:00,K-2620,68.8
2023-01-05 00:00:00,L3P,11.4
2023-01-05 00:00:00,PZ-2203-1,10.625
2023-01-05 00:00:00,PZ-2203-2,125.2
2023-01-05 00:00:00,PZ-2207-1,134.975
2023-01-05 00:00:00,PZ-2207-2,56.625
2023-01-05 00:00:00,PZ-3020-1,-90797.6
2023-01-05 00:00:00,PZ-3020-2,130.125
2023-01-05 00:00:00,PZ-3047-1,165.475
2023-01-05 00:00:00,PZ-3047-2,56.35
2023-01-05 00:00:00,PZ-3103-2,26.33333333
2023-01-05 00:00:00,PZ-3112-1,30.15
2023-01-05 00:00:00,PZ-3112-2,19.05
2023-01-05 00:00:00,PZ-3124-1,102.625
2023-01-05 00:00:00,PZ-3124-2,56.35
2023-01-05 00:00:00,PZ-3129-1,41.125
2023-01-05 00:00:00,PZ-3129-2,28.1
2023-01-05 00:00:00,PZ-4004-1,-611.975
2023-01-05 00:00:00,PZ-4004-2,12.4
2023-01-05 00:00:00,PZ-4015-1,6.025
2023-01-05 00:00:00,PZ-4015-2,-48.775
2023-01-05 00:00:00,PZ-4019-1,189.225
2023-01-05 00:00:00,PZ-4019-2,14.775
2023-01-05 00:00:00,PZ-4028-1,339.625
2023-01-05 00:00:00,PZ-4028-2,166.775
2023-01-05 00:00:00,PZ-4031-1,129.025
2023-01-05 00:00:00,PZ-4031-2,57.9
2023-01-05 00:00:00,PZ-4035-1,105.3
2023-01-05 00:00:00,PZ-4035-2,26.875
2023-01-05 00:00:00,PZ-5001-1,71.725
2023-01-05 00:00:00,PZ-5001-2,32.825
2023-01-05 00:00:00,PZ-5002-1,172.0
2023-01-05 00:00:00,PZ-5002-2,78.225
2023-01-05 00:00:00,PZ-5003,203.275
2023-01-05 00:00:00,PZ-5004-1,293.175
2023-01-05 00:00:00,PZ-5004-2,129.0
2023-01-05 00:00:00,PZ-5010-1,449.375
2023-01-05 00:00:00,PZ-5010-2,74.075
2023-01-05 00:00:00,PZ-6030-1,86.95
2023-01-05 00:00:00,PZ-6030-2,33.925
2023-01-05 00:00:00,PZ-6033-1,97.675
2023-01-05 00:00:00,PZ-6033-2,25.075
2023-01-05 00:00:00,PZ-9004,25.6
2023-01-05 00:00:00,PZ-9005,317.75
2023-01-05 00:00:00,PZ-9006,96.125
2023-01-05 00:00:00,PZ-9008,487.9
2023-01-05 00:00:00,PZ-9009,223.1333333
2023-01-05 00:00:00,PZ-9011,534.15
2023-01-05 00:00:00,PZ-9012,197.45
2023-01-05 00:00:00,PZ-9013,266.55
2023-01-05 00:00:00,PZ-9014,128.6
2023-01-05 00:00:00,PZ-9016,343.025
2023-01-05 00:00:00,PZ-9020-1,77.95
2023-01-05 00:00:00,PZ-9020-2,54.4
2023-01-05 00:00:00,PZ-9020-3,40.025
2023-01-05 00:00:00,PZ-9021,214.025
2023-01-05 00:00:00,PZ-9025,84.8
2023-01-05 00:00:00,PZ-9027,217.675
2023-01-05 00:00:00,PZ-9030,9.375
2023-01-05 00:00:00,PZ-9031,-1.425
2023-01-05 00:00:00,PZ-9032,-10.26666667
2023-01-05 00:00:00,PZ-9033,121.975
2023-01-05 00:00:00,PZ-9036,24.7
2023-01-05 00:00:00,PZ-9037,101.15
2023-01-05 00:00:00,PZ-9041,11.7
2023-01-05 00:00:00,PZ-9047,10.0
2023-01-05 00:00:00,PZ-9048,105.65
2023-01-05 00:00:00,PZ-9049,69.875
2023-01-05 00:00:00,PZ-9055-1,37.575
2023-01-05 00:00:00,PZ-9055-2,37.95
2023-01-05 00:00:00,PZ-9055-3,23.325
2023-01-05 00:00:00,PZ-9057,-0.8
2023-01-05 00:00:00,PZ-9058,135.375
2023-01-05 00:00:00,PZ-9060-1,195.9
2023-01-05 00:00:00,PZ-9060-2,138.9
2023-01-05 00:00:00,PZ-9060-4,25.275
2023-01-05 00:00:00,PZ-9065,117.95
2023-01-05 00:00:00,S02-1,51.45
2023-01-05 00:00:00,S02-2,201.525
2023-01-05 00:00:00,S02-3,385.775
2023-01-05 00:00:00,S02-4,454.175
2023-01-05 00:00:00,S02-5,542.45
2023-01-05 00:00:00,S02-6,679.8
2023-01-05 00:00:00,HB2920-1,716.18
2023-01-05 00:00:00,HB2920-2,1251.0
2023-01-05 00:00:00,HB3020,88.6775
2023-01-05 00:00:00,HB3120-1,245.385
2023-01-05 00:00:00,HB3120-2,182.0
2023-01-05 00:00:00,HB3220-1,214.73
2023-01-05 00:00:00,HB3220-2,109.0
2023-01-05 00:00:00,HB3320,131.0
2023-01-05 00:00:00,HB3420-1,181.0
2023-01-05 00:00:00,HB3420-2,166.0
2023-01-05 00:00:00,HB3520-1,197.0
2023-01-05 00:00:00,HB3620,144.0
2023-01-05 00:00:00,K-2920,1375.0
2023-01-05 00:00:00,K2720,178.0
2023-01-05 00:00:00,PZ-9064,52.2225
2023-01-05 00:00:00,PZ01,28.105
2023-01-05 00:00:00,PZ02,30.0825
2023-01-05 00:00:00,PZ03,14.53
2023-01-05 00:00:00,PZ04,11.0425
2023-01-05 00:00:00,PZ05,24.2
2023-01-05 00:00:00,PZ06,77.255
2023-01-05 00:00:00,PZ07-1,127.0
2023-01-05 00:00:00,PZ07-2,44.895
2023-01-05 00:00:00,PZ12-1,56.2525
2023-01-05 00:00:00,PZ12-2,24.78
2023-01-05 00:00:00,PZ1401-2,115.38
2023-01-05 00:00:00,PZ1502,53.335
2023-01-05 00:00:00,PZ1602-1,32.345
2023-01-05 00:00:00,PZ1602-2,30.52
2023-01-05 00:00:00,PZ1701-1,263.0
2023-01-05 00:00:00,PZ1701-2,108.76
2023-01-05 00:00:00,PZ2003-1,59.6975
2023-01-05 00:00:00,PZ2003-2,25.035
2023-01-05 00:00:00,PZ2101,9.2975
2023-01-05 00:00:00,PZ8006,-2.005
2023-01-05 00:00:00,PZ8010,3.975
2023-01-05 00:00:00,PZ9067,25.2
2023-01-05 00:00:00,PZ9071,24.875
2023-01-05 00:00:00,PZP10,-10.1
2023-01-05 00:00:00,PZP11,83.9325
2023-01-05 00:00:00,PZP13-2,38.645
2023-01-05 00:00:00,PZP14,20.0025
2023-01-05 00:00:00,PZP15,12.5725
2023-01-05 00:00:00,PZP16-1,161.04
2023-01-05 00:00:00,PZP16-2,64.22
2023-01-05 00:00:00,PZP17-1,236.17
2023-01-05 00:00:00,PZP17-2,71.685
2023-01-05 00:00:00,PZP19-1,95.34
2023-01-05 00:00:00,PZP19-2,23.975
2023-01-05 00:00:00,PZP21,44.0325
2023-01-05 00:00:00,PZP22-1,67.295
2023-01-05 00:00:00,PZP22-2,65.85
2023-01-05 00:00:00,PZP23-1,127.79
2023-01-05 00:00:00,PZP23-2,71.105
2023-01-05 00:00:00,PZP24-1,94.6225
2023-01-05 00:00:00,PZP24-2,38.9375
2023-01-05 00:00:00,PZP25-1,238.48
2023-01-05 00:00:00,PZP25-2,100.0
2023-01-05 00:00:00,PZP26-1,112.98
2023-01-05 00:00:00,PZP26-2,65.77
2023-01-05 00:00:00,PZP27-1,222.42
2023-01-05 00:00:00,PZP27-2,167.88
2023-01-05 00:00:00,PZP28-1,167.18
2023-01-05 00:00:00,PZP28-2,79.4225
2023-01-05 00:00:00,PZP29,49.5275
2023-01-05 00:00:00,PZP3,5.08
2023-01-05 00:00:00,PZP30-1,172.59
2023-01-05 00:00:00,PZP30-2,69.6575
2023-01-05 00:00:00,PZP31,44.9175
2023-01-05 00:00:00,PZP32-1,161.79
2023-01-05 00:00:00,PZP32-2,98.21
2023-01-05 00:00:00,PZP33-1,205.39
2023-01-05 00:00:00,PZP33-2,142.0
2023-01-05 00:00:00,PZP34-1,72.17
2023-01-05 00:00:00,PZP34-2,56.115
2023-01-05 00:00:00,PZP35-1,103.245
2023-01-05 00:00:00,PZP35-2,81.36
2023-01-05 00:00:00,PZP36,22.7
2023-01-05 00:00:00,PZP37,4.8125
2023-01-05 00:00:00,PZP38,19.3625
2023-01-05 00:00:00,PZP4-1,23.8025
2023-01-05 00:00:00,PZP4-2,67.1525
2023-01-05 00:00:00,PZP40,51.66
2023-01-05 00:00:00,PZP5,31.975
2023-01-05 00:00:00,PZP6,107.49
2023-01-05 00:00:00,PZP7,14.0825
2023-01-05 00:00:00,PZP9,-7.11
2023-01-05 00:00:00,SBR2,-734.0
2023-01-05 00:00:00,SBR3,234.81
2023-01-05 00:00:00,SBR5,1287.0
2023-01-06 00:00:00,15.jan,11.675
2023-01-06 00:00:00,15.feb,15.875
2023-01-06 00:00:00,190,844.4
2023-01-06 00:00:00,362-1,301.375
2023-01-06 00:00:00,362-2,187.7
2023-01-06 00:00:00,571-1,46.83333333
2023-01-06 00:00:00,571-2,32.425
2023-01-06 00:00:00,580-1,190.55
2023-01-06 00:00:00,580-2,22.725
2023-01-06 00:00:00,712-1,36.65
2023-01-06 00:00:00,712-2,124.975
2023-01-06 00:00:00,922,20.875
2023-01-06 00:00:00,941,21.875
2023-01-06 00:00:00,B10,210.3
2023-01-06 00:00:00,B9N,206.9
2023-01-06 00:00:00,B9Ø,146.9
2023-01-06 00:00:00,HB-3720,101.875
2023-01-06 00:00:00,HB-3820,88.95
2023-01-06 00:00:00,HB-4120,130.7
2023-01-06 00:00:00,HB-4220,100.75
2023-01-06 00:00:00,HB-4320,161.6
2023-01-06 00:00:00,HB-4620,126.475
2023-01-06 00:00:00,HB-4720,130.8
2023-01-06 00:00:00,HB-5121,1709.95
2023-01-06 00:00:00,HB-5122,136.325
2023-01-06 00:00:00,K-1420,87.325
2023-01-06 00:00:00,K-1520,86.35
2023-01-06 00:00:00,K-1620,147.775
2023-01-06 00:00:00,K-1720,66.96666667
2023-01-06 00:00:00,K-1820,86.5
2023-01-06 00:00:00,K-1920,55.75
2023-01-06 00:00:00,K-2020,111.7
2023-01-06 00:00:00,K-2120,124.825
2023-01-06 00:00:00,K-2220,74.36666667
2023-01-06 00:00:00,K-2320,100.15
2023-01-06 00:00:00,K-2620,68.725
2023-01-06 00:00:00,L3P,11.4
2023-01-06 00:00:00,PZ-2203-1,10.975
2023-01-06 00:00:00,PZ-2203-2,125.225
2023-01-06 00:00:00,PZ-2207-1,135.125
2023-01-06 00:00:00,PZ-2207-2,56.675
2023-01-06 00:00:00,PZ-3020-1,-90797.6
2023-01-06 00:00:00,PZ-3020-2,130.05
